condition,error_type,rank,path,dataset,source_class,label,prediction,probability
jpeg_50,false_positive,12,WildFake_demo/Images/Real/coco/coco2017/val2017/img162623.jpg,WildFake_demo,real,0,1,0.299560546875
jpeg_50,false_negative,1,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/20231103102150b17aad067ad7e034/8148d0b6ad70932b3f6c4ec560e8c152.jpg,WildFake_demo,full_synthetic,1,0,0.0004012584686279
jpeg_50,false_negative,2,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/c73db9e07daad5c11b30a46817c09991.jpg,WildFake_demo,full_synthetic,1,0,0.0004785060882568
jpeg_50,false_negative,3,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/2bb2b3d160e5311788624d273b772f40.jpg,WildFake_demo,full_synthetic,1,0,0.0005035400390625
jpeg_50,false_negative,4,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/20231103102150b17aad067ad7e034/ed4740ee61bd78c461b59c8d1ec73304.jpg,WildFake_demo,full_synthetic,1,0,0.0005507469177246
jpeg_50,false_negative,5,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/edc0ae92b84620fd57f2a72508c01e67.jpg,WildFake_demo,full_synthetic,1,0,0.0005884170532226
jpeg_50,false_negative,6,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/20231103102150b17aad067ad7e034/231adfc8da7844adc3bba40f08e476e2.jpg,WildFake_demo,full_synthetic,1,0,0.0005974769592285
jpeg_50,false_negative,7,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/0763e21106d9bb5adb44fafdebba1337.jpg,WildFake_demo,full_synthetic,1,0,0.0006189346313476
jpeg_50,false_negative,8,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/bc00fc97be21aeb32cf1b02135f5dbed.jpg,WildFake_demo,full_synthetic,1,0,0.0006771087646484
jpeg_50,false_negative,9,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/a4c1a07ecb0a5cd6f2ca29572120f434.jpg,WildFake_demo,full_synthetic,1,0,0.0007381439208984
jpeg_50,false_negative,10,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/50bcdb27830ca8be95298802a0162ba9.jpg,WildFake_demo,full_synthetic,1,0,0.0007495880126953
jpeg_50,false_negative,11,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/68ad24255aa326a089b69133f36d90b6.jpg,WildFake_demo,full_synthetic,1,0,0.0007672309875488
jpeg_50,false_negative,12,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/a6fee19a25b72d87e762b8b5ed5986cf.jpg,WildFake_demo,full_synthetic,1,0,0.0007886886596679
jpeg_30,false_positive,1,WildFake_demo/Images/Real/coco/coco2017/val2017/img163785.jpg,WildFake_demo,real,0,1,0.89599609375
jpeg_30,false_positive,2,WildFake_demo/Images/Real/coco/coco2017/val2017/img159698.jpg,WildFake_demo,real,0,1,0.7392578125
jpeg_30,false_positive,3,WildFake_demo/Images/Real/coco/coco2017/val2017/img159014.jpg,WildFake_demo,real,0,1,0.69189453125
jpeg_30,false_positive,4,WildFake_demo/Images/Real/coco/coco2017/val2017/img160377.jpg,WildFake_demo,real,0,1,0.44921875
jpeg_30,false_positive,5,WildFake_demo/Images/Real/coco/coco2017/val2017/img161332.jpg,WildFake_demo,real,0,1,0.41796875
jpeg_30,false_positive,6,WildFake_demo/Images/Real/coco/coco2017/val2017/img162556.jpg,WildFake_demo,real,0,1,0.348876953125
jpeg_30,false_positive,7,WildFake_demo/Images/Real/coco/coco2017/val2017/img159852.jpg,WildFake_demo,real,0,1,0.3212890625
jpeg_30,false_positive,8,WildFake_demo/Images/Real/coco/coco2017/val2017/img159471.jpg,WildFake_demo,real,0,1,0.2802734375
jpeg_30,false_positive,9,WildFake_demo/Images/Real/coco/coco2017/val2017/img159953.jpg,WildFake_demo,real,0,1,0.21630859375
jpeg_30,false_negative,1,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/8148d0b6ad70932b3f6c4ec560e8c152.jpg,WildFake_demo,full_synthetic,1,0,0.0002199411392211
jpeg_30,false_negative,2,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/20231103102150b17aad067ad7e034/f104d8a186f1cc92ce6b17b5d69506bd.jpg,WildFake_demo,full_synthetic,1,0,0.0002341270446777
jpeg_30,false_negative,3,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/a4c1a07ecb0a5cd6f2ca29572120f434.jpg,WildFake_demo,full_synthetic,1,0,0.0002341270446777
jpeg_30,false_negative,4,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/20231102143933b82206831d45b85d/0a91eb995bc069847ae7f2bbe17f0af5.jpg,WildFake_demo,full_synthetic,1,0,0.0002892017364501
jpeg_30,false_negative,5,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/aca2372360c004ec13e7858d32c2e6bd.jpg,WildFake_demo,full_synthetic,1,0,0.000303030014038
jpeg_30,false_negative,6,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/50bcdb27830ca8be95298802a0162ba9.jpg,WildFake_demo,full_synthetic,1,0,0.0003225803375244
jpeg_30,false_negative,7,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/5291ff2fe7643f30864ac9748d20c1ea.jpg,WildFake_demo,full_synthetic,1,0,0.0003225803375244
jpeg_30,false_negative,8,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/ecc2b25599ad985c691ba6ab332222d5.jpg,WildFake_demo,full_synthetic,1,0,0.0003249645233154
jpeg_30,false_negative,9,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/edc0ae92b84620fd57f2a72508c01e67.jpg,WildFake_demo,full_synthetic,1,0,0.0003473758697509
jpeg_30,false_negative,10,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/dde040947d7f2ea164c178f5b7dad202.jpg,WildFake_demo,full_synthetic,1,0,0.0003981590270996
jpeg_30,false_negative,11,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/ce6f87ad22b653aa7bdc1c8636a9800e.jpg,WildFake_demo,full_synthetic,1,0,0.0004305839538574
jpeg_30,false_negative,12,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/5707ce6e577e63e9b669499f1d7bb82a.jpg,WildFake_demo,full_synthetic,1,0,0.0004389286041259
blur_0.5,false_positive,1,WildFake_demo/Images/Real/coco/coco2017/val2017/img159953.jpg,WildFake_demo,real,0,1,0.99951171875
blur_0.5,false_positive,2,WildFake_demo/Images/Real/coco/coco2017/val2017/img160993.jpg,WildFake_demo,real,0,1,0.99951171875
blur_0.5,false_positive,3,WildFake_demo/Images/Real/coco/coco2017/val2017/img163818.jpg,WildFake_demo,real,0,1,0.9990234375
blur_0.5,false_positive,4,WildFake_demo/Images/Real/coco/coco2017/val2017/img162600.jpg,WildFake_demo,real,0,1,0.998046875
blur_0.5,false_positive,5,WildFake_demo/Images/Real/coco/coco2017/val2017/img161863.jpg,WildFake_demo,real,0,1,0.998046875
blur_0.5,false_positive,6,WildFake_demo/Images/Real/coco/coco2017/val2017/img159228.jpg,WildFake_demo,real,0,1,0.99755859375
blur_0.5,false_positive,7,WildFake_demo/Images/Real/coco/coco2017/val2017/img162732.jpg,WildFake_demo,real,0,1,0.99755859375
blur_0.5,false_positive,8,WildFake_demo/Images/Real/coco/coco2017/val2017/img159317.jpg,WildFake_demo,real,0,1,0.99755859375
blur_0.5,false_positive,9,WildFake_demo/Images/Real/coco/coco2017/val2017/img159852.jpg,WildFake_demo,real,0,1,0.9970703125
blur_0.5,false_positive,10,WildFake_demo/Images/Real/coco/coco2017/val2017/img163762.jpg,WildFake_demo,real,0,1,0.99658203125
blur_0.5,false_positive,11,WildFake_demo/Images/Real/coco/coco2017/val2017/img160221.jpg,WildFake_demo,real,0,1,0.99609375
blur_0.5,false_positive,12,WildFake_demo/Images/Real/coco/coco2017/val2017/img161581.jpg,WildFake_demo,real,0,1,0.99609375
blur_0.5,false_negative,1,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/8148d0b6ad70932b3f6c4ec560e8c152.jpg,WildFake_demo,full_synthetic,1,0,0.000523567199707
blur_0.5,false_negative,2,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/129c9496f9fb40acffb64cbdafcdb889.jpg,WildFake_demo,full_synthetic,1,0,0.0006265640258789
blur_0.5,false_negative,3,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/50bcdb27830ca8be95298802a0162ba9.jpg,WildFake_demo,full_synthetic,1,0,0.0006484985351562
blur_0.5,false_negative,4,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/a4c1a07ecb0a5cd6f2ca29572120f434.jpg,WildFake_demo,full_synthetic,1,0,0.0007095336914062
blur_0.5,false_negative,5,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/20231103102150b17aad067ad7e034/bc00fc97be21aeb32cf1b02135f5dbed.jpg,WildFake_demo,full_synthetic,1,0,0.0007152557373046
blur_0.5,false_negative,6,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/a6fee19a25b72d87e762b8b5ed5986cf.jpg,WildFake_demo,full_synthetic,1,0,0.0008010864257812
blur_0.5,false_negative,7,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/20231102143933b82206831d45b85d/e0913d5b9eb0a2c74bc377d336f276c1.jpg,WildFake_demo,full_synthetic,1,0,0.0008134841918945
blur_0.5,false_negative,8,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/20231102143933b82206831d45b85d/0763e21106d9bb5adb44fafdebba1337.jpg,WildFake_demo,full_synthetic,1,0,0.0009851455688476
blur_0.5,false_negative,9,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/f3969cbaa698d69874ad67eda89fc187.jpg,WildFake_demo,full_synthetic,1,0,0.001011848449707
blur_0.5,false_negative,10,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/45d5e8397ec19935f3c5c76ee3dd5b73.jpg,WildFake_demo,full_synthetic,1,0,0.0011157989501953
blur_0.5,false_negative,11,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/c5097ad662b67c9af001724e3a102d3c.jpg,WildFake_demo,full_synthetic,1,0,0.0011787414550781
blur_0.5,false_negative,12,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/be72f166363120651f31542d4daed408.jpg,WildFake_demo,full_synthetic,1,0,0.0013666152954101
blur_1.0,false_positive,1,WildFake_demo/Images/Real/coco/coco2017/val2017/img159953.jpg,WildFake_demo,real,0,1,1.0
blur_1.0,false_positive,2,WildFake_demo/Images/Real/coco/coco2017/val2017/img162600.jpg,WildFake_demo,real,0,1,0.99951171875
blur_1.0,false_positive,3,WildFake_demo/Images/Real/coco/coco2017/val2017/img163762.jpg,WildFake_demo,real,0,1,0.9990234375
blur_1.0,false_positive,4,WildFake_demo/Images/Real/coco/coco2017/val2017/img159852.jpg,WildFake_demo,real,0,1,0.99853515625
blur_1.0,false_positive,5,WildFake_demo/Images/Real/coco/coco2017/val2017/img161617.jpg,WildFake_demo,real,0,1,0.99853515625
blur_1.0,false_positive,6,WildFake_demo/Images/Real/coco/coco2017/val2017/img160075.jpg,WildFake_demo,real,0,1,0.998046875
